## blobtools v1.0
## assembly	: /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/3_bwa_pilon/s2_pilon/pilon1.fasta
## coverage	: bam0 - /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/4_mapping_to_polished_contig/minimap2_pacbio/pacbio_raw.vs.pilon1.bam
## taxonomy	: tax0 - /p200/wuzhy_group/luobw/data/jellywasp/1_blobtools/5_blast_polished_contig/10hit_blast_result/10_hits_all.out
## nodesDB	: /p200/wuzhy_group/luobw/software/blobtools-master/data/nodesDB.txt
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6	phylum.s.7	phylum.c.8
ctg1653|arrow|pilon	11015	0.2215	0	56.834	no-hit	0.0	0
ctg1654|arrow|pilon	14934	0.3558	0	6.815	Proteobacteria	688.0	0
ctg1655|arrow|pilon	8905	0.5817	0	14.35	Proteobacteria	56871.0	0
ctg1656|arrow|pilon	5917	0.5547	0	5.189	Proteobacteria	96221.0	0
ctg1657|arrow|pilon	9731	0.3257	0	7.179	no-hit	0.0	0
ctg1659|arrow|pilon	7807	0.5094	0	60.713	no-hit	0.0	0
ctg1658|arrow|pilon	29261	0.2591	0	43.763	no-hit	0.0	0
ctg1660|arrow|pilon	50038	0.2059	0	105.622	no-hit	0.0	0
ctg1662|arrow|pilon	8983	0.2494	0	8.294	no-hit	0.0	0
ctg1661|arrow|pilon	22823	0.2158	0	278.329	no-hit	0.0	0
ctg1668|arrow|pilon	16958	0.5061	0	28.091	Proteobacteria	791.0	0
ctg1664|arrow|pilon	5894	0.3347	0	8.875	no-hit	0.0	0
ctg1663|arrow|pilon	11197	0.4416	0	13.888	no-hit	0.0	0
ctg1666|arrow|pilon	23468	0.4899	0	672.684	no-hit	0.0	0
ctg1665|arrow|pilon	14254	0.2291	0	42.559	no-hit	0.0	0
ctg1667|arrow|pilon	8874	0.6202	0	4.186	Proteobacteria	30473.0	0
ctg1670|arrow|pilon	17705	0.6163	0	1.565	Proteobacteria	74474.0	0
ctg1669|arrow|pilon	11274	0.5635	0	13.52	Proteobacteria	155542.0	0
ctg1671|arrow|pilon	11622	0.5382	0	7.207	Proteobacteria	49785.0	0
ctg1674|arrow|pilon	9350	0.4965	0	9.97	no-hit	0.0	0
ctg1673|arrow|pilon	47452	0.4925	0	291.065	no-hit	0.0	0
ctg1675|arrow|pilon	16272	0.4884	0	599.547	no-hit	0.0	0
ctg1672|arrow|pilon	44222	0.225	0	116.127	Arthropoda	9234.0	0
ctg1676|arrow|pilon	17080	0.5193	0	25.872	no-hit	0.0	0
ctg1677|arrow|pilon	7807	0.657	0	7.693	Proteobacteria	5151.0	0
ctg1680|arrow|pilon	9932	0.7049	0	4.199	Proteobacteria	2586.0	0
ctg1679|arrow|pilon	6886	0.6751	0	6.001	Proteobacteria	3612.0	0
ctg1681|arrow|pilon	9720	0.658	0	5.944	Proteobacteria	10655.0	0
ctg1684|arrow|pilon	8221	0.5111	0	15.225	no-hit	0.0	0
ctg1682|arrow|pilon	11831	0.6085	0	4.999	Proteobacteria	20187.0	0
ctg1685|arrow|pilon	14243	0.1785	0	6.864	no-hit	0.0	0
ctg1683|arrow|pilon	6879	0.5778	0	5.514	Proteobacteria	63098.0	0
ctg1678|arrow|pilon	15465	0.5476	0	248.307	no-hit	0.0	0
ctg1686|arrow|pilon	19097	0.2142	0	126.575	no-hit	0.0	0
ctg1688|arrow|pilon	44406	0.4894	0	348.761	no-hit	0.0	0
ctg1687|arrow|pilon	44067	0.5127	0	63.695	no-hit	0.0	0
ctg1690|arrow|pilon	6979	0.5396	0	0.625	Proteobacteria	26257.0	0
ctg1692|arrow|pilon	5988	0.255	0	0.0	no-hit	0.0	0
ctg1691|arrow|pilon	12108	0.5125	0	33.7	no-hit	0.0	0
ctg1696|arrow|pilon	10988	0.2739	0	0.974	no-hit	0.0	0
ctg1700|arrow|pilon	7988	0.448	0	0.912	no-hit	0.0	0
ctg1689|arrow|pilon	16531	0.5257	0	19.874	Proteobacteria	156272.0	0
ctg1693|arrow|pilon	13930	0.3274	0	9.29	Ascomycota	171.0	0
ctg1698|arrow|pilon	12138	0.4782	0	201.018	no-hit	0.0	0
ctg1699|arrow|pilon	6965	0.5047	0	53.012	no-hit	0.0	0
ctg1697|arrow|pilon	6772	0.5177	0	45.706	no-hit	0.0	0
ctg1694|arrow|pilon	6525	0.1864	0	13.423	no-hit	0.0	0
ctg1695|arrow|pilon	20974	0.3481	0	3.379	no-hit	0.0	0
ctg1701|arrow|pilon	14657	0.5688	0	14.308	Proteobacteria	125472.0	0
